ID,Deadline,IAR,RespTime,RunTime,selected_models,label,Accuracy,combiner_policy,e2e_time_ms,Success,selected_folder,ModelSize,mobilenet_v3_small_label,resnet18_label,resnet34_label,resnet50_label,resnet101_label,vit_b_16_label,mobilenet_v3_small_prob,resnet18_prob,resnet34_prob,resnet50_prob,resnet101_prob,vit_b_16_prob,mobilenet_v3_small_wait,resnet18_wait,resnet34_wait,resnet50_wait,resnet101_wait,vit_b_16_wait,main_policy,alpha
REQ-00006,1000,5000,1.134793996810913,21.383496046066284,"['vit_b_16', 'mobilenet_v3_small', 'resnet101']",flatworm,1.0,weighted_majority,1133.1112919724546,True,n01924916,3.0,flatworm,,,,flatworm,flatworm,0.7948364019393921,-1.0,-1.0,-1.0,0.9920675754547119,0.8795074224472046,0.17177570333664222,0.07322745758421396,0.12067714768696008,0.1755803035603643,0.712664524103455,0.5238834766996926,greedy,0.6





REQ-00000,1000,5000,0.7339439392089844,1.9073486328125e-06,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",crane,0.7023687003275184,weighted_majority,733.1495840335265,True,n02012849,3.0,crane,,,,american_egret,crane,0.7449023723602295,-1.0,-1.0,-1.0,0.5509229898452759,0.5551996827125549,0.06463299282703737,0.07587219413631029,0.11830882658174864,0.1789312157437413,0.6696846026198677,0.3403449768555948,greedy,0.7
REQ-00002,1000,5000,2.078988790512085,2.6144487857818604,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",black_and_gold_garden_spider,1.0,weighted_majority,2078.7420829874463,True,n01773157,3.0,black_and_gold_garden_spider,,,,black_and_gold_garden_spider,black_and_gold_garden_spider,0.37147393822669983,-1.0,-1.0,-1.0,0.8406915068626404,0.6420812010765076,0.061992193544333635,0.07587219413631029,0.11830882658174864,0.1789312157437413,0.632691442357881,0.3522631012530318,greedy,0.7
REQ-00001,1000,5000,3.767735004425049,1.7795608043670654,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",tick,1.0,weighted_majority,3766.032916959375,True,n01776313,3.0,tick,,,,tick,tick,0.9990127086639404,-1.0,-1.0,-1.0,0.9994592070579529,0.8552497029304504,0.061992193544333635,0.07587219413631029,0.11830882658174864,0.1789312157437413,0.632691442357881,0.32410077917003527,greedy,0.7
REQ-00003,1000,5000,1.5307269096374512,8.855103015899658,"['vit_b_16', 'mobilenet_v3_small', 'resnet101']",redshank,1.0,weighted_majority,1530.5916669894941,True,n02028035,3.0,redshank,,,,redshank,redshank,0.9999216794967651,-1.0,-1.0,-1.0,0.9998670816421509,0.8802913427352905,0.059114056770910244,0.07587219413631029,0.11830882658174864,0.1789312157437413,0.8254319483098835,0.4789078911277286,greedy,0.7
REQ-00004,1000,5000,0.9257400035858154,16.457942962646484,"['vit_b_16', 'mobilenet_v3_small', 'resnet101']",horned_viper,0.7912409004221024,weighted_majority,923.6935840453953,True,n01753488,3.0,banded_gecko,,,,horned_viper,horned_viper,0.2971949577331543,-1.0,-1.0,-1.0,0.5760242938995361,0.5504071116447449,0.05879035109381922,0.07587219413631029,0.11830882658174864,0.1789312157437413,0.8464292534788952,0.44931640201495576,greedy,0.7
REQ-00005,1000,5000,1.3796348571777344,20.018667936325073,"['vit_b_16', 'mobilenet_v3_small', 'resnet101']",sea_anemone,1.0,weighted_majority,1378.8000830099918,True,n01914609,3.0,sea_anemone,,,,sea_anemone,sea_anemone,0.9971269965171814,-1.0,-1.0,-1.0,0.9918413162231445,0.8861619830131531,0.0582525159844373,0.07587219413631029,0.11830882658174864,0.1789312157437413,0.7960503281310056,0.42298566181346015,greedy,0.7
REQ-00000,1000,5000,0.7709870338439941,3.0994415283203125e-06,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",tick,1.0,weighted_majority,770.5520000308752,True,n01776313,3.0,tick,,,,tick,tick,0.9906061291694641,-1.0,-1.0,-1.0,0.9989594221115112,0.8760659098625183,0.058167264385993574,0.07587219413631029,0.11830882658174864,0.1789312157437413,0.7877132953179051,0.4169796956321141,greedy,0.7
REQ-00001,1000,5000,0.8039460182189941,6.11535382270813,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",hummingbird,1.0,weighted_majority,803.8962910068221,True,n01833805,3.0,hummingbird,,,,hummingbird,hummingbird,0.9975482821464539,-1.0,-1.0,-1.0,0.9999667406082153,0.8968590497970581,0.05582843794739421,0.07587219413631029,0.11830882658174864,0.1789312157437413,0.7508677657861147,0.3904789260689027,greedy,0.7
REQ-00002,1000,5000,0.7500801086425781,6.83975887298584,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",sulphur-crested_cockatoo,1.0,weighted_majority,749.0502499858849,True,n01819313,3.0,sulphur-crested_cockatoo,,,,sulphur-crested_cockatoo,sulphur-crested_cockatoo,0.9999977350234985,-1.0,-1.0,-1.0,0.9999933242797852,0.8890063762664795,0.054580394152654796,0.07587219413631029,0.11830882658174864,0.1789312157437413,0.7066459892075033,0.37158923346201245,greedy,0.7
REQ-00003,1000,5000,0.7862091064453125,9.236041784286499,"['vit_b_16', 'mobilenet_v3_small', 'resnet101']",crayfish,1.0,weighted_majority,785.89637496043,True,n01985128,3.0,crayfish,,,,crayfish,crayfish,0.17454363405704498,-1.0,-1.0,-1.0,0.8609605431556702,0.7690991759300232,0.05343265473738932,0.07587219413631029,0.11830882658174864,0.1789312157437413,0.667651590286753,0.3588864101158112,greedy,0.7
REQ-00004,1000,5000,0.7621068954467773,12.8956139087677,"['vit_b_16', 'mobilenet_v3_small', 'resnet101']",crane,1.0,weighted_majority,760.1799580152147,True,n02012849,3.0,crane,,,,crane,crane,0.9999479055404663,-1.0,-1.0,-1.0,0.9997095465660095,0.8656237125396729,0.05252808926365039,0.07587219413631029,0.11830882658174864,0.1789312157437413,0.6331200312580777,0.3388321691042301,greedy,0.7






RREQ-00004,1000,5000,2.5928170680999756,12.156199932098389,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",black_and_gold_garden_spider,1.0,weighted_majority,2589.8450830136426,True,n01773157,3.0,black_and_gold_garden_spider,,,,black_and_gold_garden_spider,black_and_gold_garden_spider,0.5594862699508667,-1.0,-1.0,-1.0,0.7971615195274353,0.643879771232605,0.04459782155061675,0.08822943253535709,0.11593750995367427,0.1811522931400803,0.41354621966546495,0.2811293819326639,greedy,0.8
REQ-00005,1000,5000,2.105983018875122,15.475909948348999,"['vit_b_16', 'mobilenet_v3_small', 'resnet101']",hen,1.0,weighted_majority,2105.71524995612,True,n01514859,3.0,hen,,,,hen,hen,0.9853060245513916,-1.0,-1.0,-1.0,0.8090393543243408,0.8480567932128906,0.044668935455999564,0.08822943253535709,0.11593750995367427,0.1811522931400803,0.4789870779290266,0.37233344373939753,greedy,0.8
REQ-00006,1000,5000,2.8325891494750977,15.8043851852417,"['vit_b_16', 'mobilenet_v3_small', 'resnet101']",sea_lion,1.0,weighted_majority,2832.264208002016,True,n02077923,3.0,sea_lion,,,,sea_lion,sea_lion,0.9218408465385437,-1.0,-1.0,-1.0,0.9988958835601807,0.9207629561424255,0.044668935455999564,0.08822943253535709,0.11593750995367427,0.1811522931400803,0.4789870779290266,0.35209169936545776,greedy,0.8
REQ-00007,1000,5000,0.9630110263824463,18.662014961242676,"['vit_b_16', 'mobilenet_v3_small', 'resnet101']",magpie,1.0,weighted_majority,961.9604169856757,True,n01582220,3.0,magpie,,,,magpie,magpie,0.9999818801879883,-1.0,-1.0,-1.0,0.9999420642852783,0.8935716152191162,0.11562427771935965,0.08822943253535709,0.11593750995367427,0.1811522931400803,0.4530586731225116,0.48440772942891197,greedy,0.8
REQ-00008,1000,5000,0.7613389492034912,23.977613925933838,"['vit_b_16', 'mobilenet_v3_small', 'resnet101']",chambered_nautilus,0.874602225303464,weighted_majority,759.4967500190251,True,n01968897,3.0,padlock,,,,chambered_nautilus,chambered_nautilus,0.25300732254981995,-1.0,-1.0,-1.0,0.8476172685623169,0.9170134663581848,0.10866094994742369,0.08822943253535709,0.11593750995367427,0.1811522931400803,0.4562119058102604,0.45810815648602077,greedy,0.8
REQ-00000,1000,5000,1.4557650089263916,4.0531158447265625e-06,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",loggerhead,1.0,weighted_majority,1455.4431660217233,True,n01664065,3.0,loggerhead,,,,loggerhead,loggerhead,0.8798811435699463,-1.0,-1.0,-1.0,0.9699763655662537,0.849562406539917,0.10193145495268133,0.08822943253535709,0.11593750995367427,0.1811522931400803,0.44389891522923436,0.4291750408374187,greedy,0.8
REQ-00001,1000,5000,0.7357652187347412,23.362178087234497,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",electric_ray,1.0,weighted_majority,734.840749995783,True,n01496331,3.0,electric_ray,,,,electric_ray,electric_ray,0.6894676685333252,-1.0,-1.0,-1.0,0.9236197471618652,0.8905789256095886,0.09894940945741319,0.08822943253535709,0.11593750995367427,0.1811522931400803,0.4302323237063109,0.47407643675367683,greedy,0.8





REQ-00000,1000,5000,1.4877209663391113,3.0994415283203125e-06,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",chambered_nautilus,1.0,weighted_majority,1486.780750041362,True,n01968897,3.0,chambered_nautilus,,,,chambered_nautilus,chambered_nautilus,0.9984748959541321,-1.0,-1.0,-1.0,0.9988736510276794,0.8894312977790833,0.05511035726741351,0.07585282370487204,0.12095370350507549,0.17525277727637406,0.4554717571147995,0.35519324792344104,greedy,0.9
REQ-00001,1000,5000,1.5059752464294434,5.0052502155303955,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",albatross,1.0,weighted_majority,1505.5184160009958,True,n02058221,3.0,albatross,,,,albatross,albatross,0.9996510744094849,-1.0,-1.0,-1.0,0.9969854950904846,0.8692915439605713,0.05397382154067215,0.07585282370487204,0.12095370350507549,0.17525277727637406,0.5026457814033196,0.3388949231310969,greedy,0.9
REQ-00002,1000,5000,1.6353540420532227,23.775882959365845,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",terrapin,1.0,weighted_majority,1634.7269170219079,True,n01667778,3.0,terrapin,,,,terrapin,terrapin,0.7263242602348328,-1.0,-1.0,-1.0,0.8867019414901733,0.8815656900405884,0.05302303938660494,0.07585282370487204,0.12095370350507549,0.17525277727637406,0.5429041032629877,0.32363443081798726,greedy,0.9
REQ-00000,1000,5000,0.8177978992462158,5.245208740234375e-06,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",boa_constrictor,0.6038202530708608,weighted_majority,816.7075000237674,True,n01742172,3.0,boa_constrictor,,,,rock_python,boa_constrictor,0.7035648822784424,-1.0,-1.0,-1.0,0.7551305890083313,0.44733479619026184,0.05224263544794445,0.07585282370487204,0.12095370350507549,0.17525277727637406,0.5743670929366889,0.33998048773618855,greedy,0.9
REQ-00001,1000,5000,0.827747106552124,10.026327133178711,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",sea_anemone,1.0,weighted_majority,827.1557499538176,True,n01914609,3.0,sea_anemone,,,,sea_anemone,sea_anemone,0.992893397808075,-1.0,-1.0,-1.0,0.9943904280662537,0.8634708523750305,0.051769471903150004,0.07585282370487204,0.12095370350507549,0.17525277727637406,0.5503614836430201,0.3230970389625697,greedy,0.9
REQ-00002,1000,5000,1.2235639095306396,15.265615224838257,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",dungeness_crab,1.0,weighted_majority,1221.7719579930417,True,n01978287,3.0,dungeness_crab,,,,dungeness_crab,dungeness_crab,0.9971250891685486,-1.0,-1.0,-1.0,0.9946424961090088,0.8178153038024902,0.051115724712835,0.07585282370487204,0.12095370350507549,0.17525277727637406,0.5282442352787181,0.3093477350663127,greedy,0.9
REQ-00003,1000,5000,0.8807837963104248,19.6059992313385,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",tick,1.0,weighted_majority,880.3589579765685,True,n01776313,3.0,tick,,,,tick,tick,0.9965952038764954,-1.0,-1.0,-1.0,0.9997826218605042,0.8601441383361816,0.050563252241551504,0.07585282370487204,0.12095370350507549,0.17525277727637406,0.5092122117508463,0.2979270615596814,greedy,0.9
REQ-00004,1000,5000,0.8958401679992676,23.50693702697754,"['vit_b_16', 'mobilenet_v3_small', 'resnet101']",wolf_spider,1.0,weighted_majority,895.6810419913381,True,n01775062,3.0,wolf_spider,,,,wolf_spider,wolf_spider,0.9871856570243835,-1.0,-1.0,-1.0,0.9709920287132263,0.7598499059677124,0.05021632701739636,0.07585282370487204,0.12095370350507549,0.17525277727637406,0.4927268905757617,0.2891204554037133,greedy,0.9



REQ-00000,1000,5000,1.0644938945770264,3.0994415283203125e-06,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",coucal,1.0,weighted_majority,1063.6512920027599,True,n01824575,3.0,coucal,,,,coucal,coucal,0.9989504814147949,-1.0,-1.0,-1.0,0.9999915361404419,0.8811517953872681,0.05026066684375523,0.08129188999471773,0.11785233497609714,0.20783077326736166,0.6890964474729643,0.34834753187457096,greedy,1.0
REQ-00001,1000,5000,1.6124920845031738,4.315889120101929,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",red-backed_sandpiper,1.0,weighted_majority,1605.1648749853484,True,n02027492,3.0,red-backed_sandpiper,,,,red-backed_sandpiper,red-backed_sandpiper,0.984819769859314,-1.0,-1.0,-1.0,0.9997887015342712,0.9003170728683472,0.0514513001593797,0.08129188999471773,0.11785233497609714,0.20783077326736166,0.6563007027256679,0.3475720786871139,greedy,1.0
REQ-00000,1000,5000,0.7758998870849609,2.86102294921875e-06,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",boa_constrictor,1.0,weighted_majority,774.6825420181267,True,n01742172,3.0,boa_constrictor,,,,boa_constrictor,boa_constrictor,0.9910019040107727,-1.0,-1.0,-1.0,0.9982989430427551,0.89699387550354,0.05044397014344173,0.08129188999471773,0.11785233497609714,0.20783077326736166,0.6879879324531011,0.3480598708184025,greedy,1.0
REQ-00001,1000,5000,0.7620410919189453,12.131686925888062,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",tench,1.0,weighted_majority,761.7094999877736,True,n01440764,3.0,tench,,,,tench,tench,0.9815612435340881,-1.0,-1.0,-1.0,0.7947229743003845,0.7613015174865723,0.049884673129097556,0.08129188999471773,0.11785233497609714,0.20783077326736166,0.652578339207791,0.3309894837365623,greedy,1.0
REQ-00002,1000,5000,0.7930498123168945,15.070584774017334,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",common_newt,1.0,weighted_majority,792.4788749660365,True,n01630670,3.0,common_newt,,,,common_newt,common_newt,0.9494097828865051,-1.0,-1.0,-1.0,0.9641701579093933,0.8490341901779175,0.0483720058161878,0.08129188999471773,0.11785233497609714,0.20783077326736166,0.6210949052870118,0.31799963536290604,greedy,1.0






REQ-00001,1000,5000,7.583849906921387,0.1989459991455078,"['resnet101', 'mobilenet_v3_small', 'resnet50']",hermit_crab,1.0,weighted_majority,7583.648458996322,True,n01986214,3.0,hermit_crab,,,hermit_crab,hermit_crab,,0.4086157977581024,-1.0,-1.0,0.9486091732978821,0.8780497312545776,-1.0,0.055936362749060144,0.08342913978157723,0.15506544331346275,0.19511043200864575,0.35849521388284106,10.795973772,greedy,0.2
REQ-00000,1000,5000,8.701792001724243,9.059906005859375e-06,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",american_coot,1.0,weighted_majority,8700.449624971952,True,n02018207,3.0,american_coot,,,,american_coot,american_coot,0.9463717341423035,-1.0,-1.0,-1.0,0.9900360107421875,0.9038147926330566,0.055936362749060144,0.08342913978157723,0.15506544331346275,0.19511043200864575,0.35849521388284106,0.27105998807942067,greedy,0.2
REQ-00002,1000,5000,0.7685308456420898,9.094053030014038,"['vit_b_16', 'mobilenet_v3_small', 'resnet50']",bittern,1.0,weighted_majority,768.3657499728724,True,n02011460,3.0,bittern,,,bittern,,bittern,0.9939110279083252,-1.0,-1.0,0.9999778270721436,-1.0,0.8800181746482849,0.054619613826738724,0.08342913978157723,0.15506544331346275,0.4558713888077812,0.7525556924945569,0.2593786892714786,greedy,0.2
REQ-00003,1000,5000,0.8031091690063477,10.376180171966553,"['vit_b_16', 'mobilenet_v3_small', 'resnet50']",hen,1.0,weighted_majority,802.9309160192497,True,n01514668,3.0,hen,,,hen,,hen,0.6568346619606018,-1.0,-1.0,0.981840193271637,-1.0,0.7276613116264343,0.05416455244406485,0.08342913978157723,0.15506544331346275,0.42605644992700314,0.7525556924945569,0.25022632034433073,greedy,0.2
REQ-00004,1000,5000,3.143784284591675,18.05257511138916,"['vit_b_16', 'mobilenet_v3_small', 'resnet50']",ptarmigan,1.0,weighted_majority,3143.638874986209,True,n01796340,3.0,ptarmigan,,,ptarmigan,,ptarmigan,0.9997984766960144,-1.0,-1.0,0.9996032118797302,-1.0,0.8944528102874756,0.05353799719965837,0.08342913978157723,0.15506544331346275,0.40227250493430283,0.7525556924945569,0.25162348830989767,greedy,0.2
REQ-00006,1000,5000,2.9383060932159424,18.838319063186646,"['resnet50', 'resnet34', 'resnet101']",sidewinder,0.7037451779204855,weighted_majority,2938.1520000169985,True,n01756291,3.0,,,hognose_snake,sidewinder,sidewinder,,-1.0,-1.0,0.3442131578922272,0.2943076193332672,0.5233612656593323,-1.0,6.080892873,0.08342913978157723,0.15506544331346275,0.40227250493430283,0.7525556924945569,10.795973772,greedy,0.2
REQ-00005,1000,5000,4.729191064834595,18.338926076889038,"['vit_b_16', 'mobilenet_v3_small', 'resnet50']",prairie_chicken,1.0,weighted_majority,4728.937375009991,True,n01798484,3.0,prairie_chicken,,,prairie_chicken,,prairie_chicken,0.9950364232063293,-1.0,-1.0,0.998062789440155,-1.0,0.858789324760437,0.05353799719965837,0.08342913978157723,0.15506544331346275,0.40227250493430283,0.7525556924945569,0.24481773947890792,greedy,0.2
REQ-00000,1000,5000,1.046842336654663,2.86102294921875e-06,"['vit_b_16', 'mobilenet_v3_small', 'resnet34']",green_snake,1.0,weighted_majority,1046.447166998405,True,n01729977,3.0,green_snake,,green_snake,,,green_snake,0.9978639483451843,-1.0,0.9739278554916382,-1.0,-1.0,0.8656991124153137,0.22864749773172327,0.08342913978157723,0.15301759898211648,0.4020126150971068,0.8481682232451012,0.5936261655310171,greedy,0.2
REQ-00001,1000,5000,0.9729259014129639,8.887470006942749,"['vit_b_16', 'mobilenet_v3_small', 'resnet34']",banded_gecko,1.0,weighted_majority,972.8037919849157,True,n01675722,3.0,banded_gecko,,banded_gecko,,,banded_gecko,0.9558141231536865,-1.0,0.9972922205924988,-1.0,-1.0,0.8872769474983215,0.21092864795855096,0.08342913978157723,0.15154283908390484,0.4020126150971068,0.8481682232451012,0.5810062489779154,greedy,0.2
REQ-00003,1000,5000,0.7438850402832031,9.932764053344727,"['resnet34', 'mobilenet_v3_small', 'resnet50']",terrapin,0.7582962964971827,weighted_majority,743.8341669621877,True,n01667778,3.0,terrapin,,mud_turtle,terrapin,,,0.5603029131889343,-1.0,0.4382611811161041,0.8146525621414185,-1.0,-1.0,0.19760028316269587,0.08342913978157723,0.15020585517551435,0.4020126150971068,0.8481682232451012,10.795973772,greedy,0.2
REQ-00002,1000,5000,1.4338910579681396,9.66477918624878,"['vit_b_16', 'mobilenet_v3_small', 'resnet50']",tarantula,0.38040738758401377,weighted_majority,1432.7684590243734,True,n01774384,3.0,tarantula,,,black_widow,,wolf_spider,0.8824224472045898,-1.0,-1.0,0.7718138098716736,-1.0,0.6654412150382996,0.19760028316269587,0.08342913978157723,6.406167704,0.4020126150971068,0.8481682232451012,0.5666761240801239,greedy,0.2
REQ-00004,1000,5000,0.708197832107544,14.56017804145813,"['mobilenet_v3_small', 'resnet34', 'vit_b_16']",tailed_frog,0.8038997461798539,weighted_majority,707.0563330198638,True,n01644900,3.0,tailed_frog,,tree_frog,,,tailed_frog,0.6679546236991882,-1.0,0.3816485106945038,-1.0,-1.0,0.8965876698493958,0.17045103936178368,0.08342913978157723,0.14130196965796293,0.3596123282286565,0.8481682232451012,0.5971492116721115,greedy,0.2
REQ-00005,1000,5000,0.8133420944213867,20.822731018066406,"['mobilenet_v3_small', 'resnet34', 'vit_b_16']",spoonbill,1.0,weighted_majority,812.5088330125436,True,n02006656,3.0,spoonbill,,spoonbill,,,spoonbill,0.9999901056289673,-1.0,0.9998910427093506,-1.0,-1.0,0.9043647646903992,0.15868653542560532,0.08342913978157723,0.13344007269216665,0.3596123282286565,0.8481682232451012,0.5543849905049004,greedy,0.2




REQ-00000,1000,5000,0.8107891082763672,2.1457672119140625e-06,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",axolotl,1.0,weighted_majority,809.9684169865213,True,n01632777,3.0,axolotl,,,,axolotl,axolotl,0.9999990463256836,-1.0,-1.0,-1.0,0.9999997615814209,0.9032189249992371,0.06257359356727167,0.0762307256977748,0.13663624575162056,0.1706730988141728,0.4217162485864473,0.28800152679177565,greedy,0.8
REQ-00001,1000,5000,1.2825238704681396,2.7679569721221924,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",hornbill,1.0,weighted_majority,1281.2469160417095,True,n01829413,3.0,hornbill,,,,hornbill,hornbill,0.9974156618118286,-1.0,-1.0,-1.0,0.9999430179595947,0.9093884229660034,0.061808534210544504,0.0762307256977748,0.13663624575162056,0.1706730988141728,0.40892402372780257,0.2782337741125981,greedy,0.8
REQ-00002,1000,5000,0.8746321201324463,5.555954933166504,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",wombat,1.0,weighted_majority,873.3877500053495,True,n01883070,3.0,wombat,,,,wombat,wombat,0.7844300866127014,-1.0,-1.0,-1.0,0.9967544674873352,0.8916611671447754,0.06059608078949005,0.0762307256977748,0.13663624575162056,0.1706730988141728,0.38619192135502234,0.3210417967013383,greedy,0.8
REQ-00003,1000,5000,9.552786350250244,12.240732908248901,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",tick,1.0,weighted_majority,9552.414792007767,True,n01776313,3.0,tick,,,,tick,tick,0.927011251449585,-1.0,-1.0,-1.0,0.9996910095214844,0.880988359451294,0.06022517271054105,0.0762307256977748,0.13663624575162056,0.1706730988141728,0.3766400292195201,0.3089610170312045,greedy,0.8
REQ-00004,1000,5000,13.901616096496582,12.456892013549805,"['resnet101', 'mobilenet_v3_small', 'resnet50']",hornbill,1.0,weighted_majority,13900.80833301181,True,n01829413,3.0,hornbill,,,hornbill,hornbill,,0.6031346917152405,-1.0,-1.0,0.9447119832038879,0.9966817498207092,-1.0,0.06022517271054105,0.0762307256977748,0.13663624575162056,0.1706730988141728,0.3766400292195201,10.795973772,greedy,0.8
REQ-00000,1000,5000,0.6791040897369385,2.86102294921875e-06,"['mobilenet_v3_small', 'resnet50', 'resnet34']",sleeping_bag,0.5103392974505112,weighted_majority,678.4427500097081,True,n01795545,3.0,dalmatian,,sleeping_bag,bonnet,,,0.2460113763809204,-1.0,0.3476325273513794,0.0875353217124939,-1.0,-1.0,0.06005295543948695,0.0762307256977748,0.13663624575162056,0.16998818893275552,1.2370945636678115,1.116443715328084,greedy,0.8
REQ-00001,1000,5000,3.913025140762329,3.8016610145568848,"['mobilenet_v3_small', 'resnet50', 'resnet34']",tench,1.0,weighted_majority,3912.8424579976127,True,n01440764,3.0,tench,,tench,tench,,,0.9996381998062134,-1.0,0.995459258556366,0.9997580647468567,-1.0,-1.0,0.05903335989553826,0.0762307256977748,0.1404214211764585,0.16955247003947999,1.2370945636678115,1.116443715328084,greedy,0.8
REQ-00003,1000,5000,3.434981107711792,5.186899900436401,"['mobilenet_v3_small', 'resnet50', 'resnet18']",crayfish,1.0,weighted_majority,3434.8056669696234,True,n01985128,3.0,crayfish,crayfish,,crayfish,,,0.9262406826019287,0.8005770444869995,-1.0,0.9667091369628906,-1.0,-1.0,0.05773762390598444,0.0762307256977748,6.406167704,0.169996123035532,1.2370945636678115,1.116443715328084,greedy,0.8
REQ-00002,1000,5000,4.862428903579712,4.218504905700684,"['mobilenet_v3_small', 'resnet50', 'resnet18']",great_white_shark,1.0,weighted_majority,4861.284249986056,True,n01484850,3.0,great_white_shark,great_white_shark,,great_white_shark,,,0.9875950813293457,0.9802770614624023,-1.0,0.9990825653076172,-1.0,-1.0,0.05773762390598444,0.0762307256977748,6.406167704,0.169996123035532,1.2370945636678115,1.116443715328084,greedy,0.8
REQ-00004,1000,5000,1.043943166732788,11.281662225723267,"['resnet50', 'mobilenet_v3_small', 'resnet34']",snail,1.0,weighted_majority,1042.5911670317873,True,n01944390,3.0,snail,,snail,snail,,,0.9973886609077454,-1.0,0.9998563528060913,0.9997506737709045,-1.0,-1.0,0.6497665153638474,0.08242994781519758,0.47073077905881267,0.17798146965878092,1.2370945636678115,1.116443715328084,greedy,0.8
REQ-00000,1000,5000,0.9058818817138672,3.0994415283203125e-06,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",terrapin,1.0,weighted_majority,904.6373749733903,True,n01667778,3.0,terrapin,,,,terrapin,terrapin,0.9569109678268433,-1.0,-1.0,-1.0,0.9951937794685364,0.8813751935958862,0.06384538222286622,0.08239378601511443,0.1380971431578731,0.17938918550783856,0.6100078624131804,0.2668151827821334,greedy,0.8
REQ-00001,1000,5000,2.705259084701538,0.9505910873413086,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",green_lizard,1.0,weighted_majority,2703.779457951896,True,n01693334,3.0,green_lizard,,,,green_lizard,green_lizard,0.821299135684967,-1.0,-1.0,-1.0,0.9256564378738403,0.9017861485481262,0.06176684400057959,0.08239378601511443,0.1380971431578731,0.17938918550783856,0.5798204761718624,0.2624126645039201,greedy,0.8
REQ-00002,1000,5000,1.5264990329742432,7.061114311218262,"['vit_b_16', 'resnet101', 'mobilenet_v3_small']",european_fire_salamander,1.0,weighted_majority,1525.6669590016827,True,n01632458,3.0,european_fire_salamander,,,,european_fire_salamander,european_fire_salamander,0.9817313551902771,-1.0,-1.0,-1.0,0.961458146572113,0.7643558979034424,0.05971455960052163,0.08239378601511443,0.1380971431578731,0.17938918550783856,0.6152503285546762,0.3525626980535281,greedy,0.8
REQ-00009,1000,5000,11.140683889389038,21.312604188919067,"['resnet34', 'resnet18']",crayfish,0.7524011108601889,weighted_majority,11140.319875034038,True,n01985128,3.0,,fiddler_crab,crayfish,,,,-1.0,0.30420541763305664,0.9244164824485779,-1.0,-1.0,-1.0,6.391425249841667,0.0892599348497073,0.1496052384210292,6.8476823545,1.8567679828927226,11.695638253,greedy,0.8
REQ-00010,1000,5000,18.989196062088013,23.497807264328003,"['resnet34', 'resnet18']",terrapin,1.0,weighted_majority,18988.704750023317,True,n01667778,3.0,,terrapin,terrapin,,,,-1.0,0.9599776268005371,0.9870399832725525,-1.0,-1.0,-1.0,6.541030488262697,0.2388651732707365,0.2992104768420584,6.997287592921029,2.0063732213137517,11.84524349142103,greedy,0.8
REQ-00004,1000,5000,33.96144890785217,8.832815170288086,"['mobilenet_v3_small', 'resnet101', 'resnet50']",leatherback_turtle,1.0,weighted_majority,33960.621874954086,True,n01665541,3.0,leatherback_turtle,,,leatherback_turtle,leatherback_turtle,,0.6191890835762024,-1.0,-1.0,0.938532292842865,0.9978690147399902,-1.0,0.05796730364046947,0.08239378601511443,0.1380971431578731,0.17938918550783856,0.5837489956992086,10.795973772,greedy,0.8
REQ-00005,1000,5000,35.41101694107056,9.159682035446167,"['mobilenet_v3_small', 'resnet101', 'resnet50']",magpie,1.0,weighted_majority,35410.16087500611,True,n01582220,3.0,magpie,,,magpie,magpie,,0.9691052436828613,-1.0,-1.0,0.9991934895515442,0.998678982257843,-1.0,0.05796730364046947,0.08239378601511443,0.1380971431578731,0.17938918550783856,0.5837489956992086,10.795973772,greedy,0.8
