

REQ-00004,10000,500,0.19417691230773926,1.824432134628296,['mobilenet_v3_small'],hognose_snake,1.0,weighted_majority,193.8803328666836,True,n01729322,1.0,hognose_snake,,,,,,0.7330514788627625,-1.0,-1.0,-1.0,-1.0,-1.0,0.049937541280209,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00005,10000,500,0.23986506462097168,2.6604740619659424,['mobilenet_v3_small'],goldfinch,1.0,weighted_majority,239.83429209329188,True,n01531178,1.0,goldfinch,,,,,,0.9999936819076538,-1.0,-1.0,-1.0,-1.0,-1.0,0.048539587152188104,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00006,10000,500,0.19257879257202148,2.786870002746582,['mobilenet_v3_small'],diamondback,1.0,weighted_majority,192.27716699242592,True,n01755581,1.0,diamondback,,,,,,0.5190108418464661,-1.0,-1.0,-1.0,-1.0,-1.0,0.048539587152188104,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00007,10000,500,0.18798089027404785,3.4691052436828613,['mobilenet_v3_small'],hummingbird,1.0,weighted_majority,187.15883302502334,True,n01833805,1.0,hummingbird,,,,,,0.9655481576919556,-1.0,-1.0,-1.0,-1.0,-1.0,0.046515565593272364,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00008,10000,500,0.307297945022583,3.7728629112243652,['mobilenet_v3_small'],hermit_crab,1.0,weighted_majority,307.25370813161135,True,n01986214,1.0,hermit_crab,,,,,,0.9494653344154358,-1.0,-1.0,-1.0,-1.0,-1.0,0.045464009033945124,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00009,10000,500,0.30308008193969727,3.900954246520996,['mobilenet_v3_small'],red-backed_sandpiper,1.0,weighted_majority,303.0080827884376,True,n02027492,1.0,red-backed_sandpiper,,,,,,0.9821437001228333,-1.0,-1.0,-1.0,-1.0,-1.0,0.045464009033945124,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00011,10000,500,0.23450183868408203,4.366979122161865,['mobilenet_v3_small'],spiny_lobster,1.0,weighted_majority,234.45520782843232,True,n01984695,1.0,spiny_lobster,,,,,,0.9959851503372192,-1.0,-1.0,-1.0,-1.0,-1.0,0.046038657317495554,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00010,10000,500,0.5170161724090576,4.105931043624878,['mobilenet_v3_small'],bulbul,1.0,weighted_majority,516.719208098948,True,n01560419,1.0,bulbul,,,,,,0.9469411373138428,-1.0,-1.0,-1.0,-1.0,-1.0,0.046038657317495554,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00012,10000,500,0.2590901851654053,4.70543098449707,['mobilenet_v3_small'],whiptail,1.0,weighted_majority,259.0339998714626,True,n01685808,1.0,whiptail,,,,,,0.9998670816421509,-1.0,-1.0,-1.0,-1.0,-1.0,0.07864892242717139,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00013,10000,500,0.17207002639770508,4.870451927185059,['mobilenet_v3_small'],horned_viper,1.0,weighted_majority,171.5460829436779,True,n01739381,1.0,horned_viper,,,,,,0.4927946627140045,-1.0,-1.0,-1.0,-1.0,-1.0,0.07449933018445426,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00014,10000,500,0.5532000064849854,5.111768007278442,['mobilenet_v3_small'],squirrel_monkey,1.0,weighted_majority,553.1347091309726,True,n01833805,1.0,squirrel_monkey,,,,,,0.26754799485206604,-1.0,-1.0,-1.0,-1.0,-1.0,0.07345959716600885,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00015,10000,500,0.14907121658325195,5.575443267822266,['mobilenet_v3_small'],vine_snake,1.0,weighted_majority,148.78708310425282,True,n01693334,1.0,vine_snake,,,,,,0.4109276533126831,-1.0,-1.0,-1.0,-1.0,-1.0,0.09939703744940796,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00016,10000,500,0.2646830081939697,6.136909008026123,['mobilenet_v3_small'],king_penguin,1.0,weighted_majority,264.6320411004126,True,n01829413,1.0,king_penguin,,,,,,0.4837932884693146,-1.0,-1.0,-1.0,-1.0,-1.0,0.09310333370446716,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00017,10000,500,0.15851402282714844,6.29879903793335,['mobilenet_v3_small'],vine_snake,1.0,weighted_majority,158.2822499331087,True,n01739381,1.0,vine_snake,,,,,,0.9929424524307251,-1.0,-1.0,-1.0,-1.0,-1.0,0.09310333370446716,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00018,10000,500,0.19046592712402344,6.7010040283203125,['mobilenet_v3_small'],hummingbird,1.0,weighted_majority,189.06816700473428,True,n01833805,1.0,hummingbird,,,,,,0.9934237003326416,-1.0,-1.0,-1.0,-1.0,-1.0,0.08221220030061839,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00019,10000,500,0.23980307579040527,6.994558334350586,['mobilenet_v3_small'],electric_ray,1.0,weighted_majority,239.41287491470575,True,n01496331,1.0,electric_ray,,,,,,0.9538853764533997,-1.0,-1.0,-1.0,-1.0,-1.0,0.07757568027055654,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00020,10000,500,0.3309438228607178,7.502488136291504,['mobilenet_v3_small'],loggerhead,1.0,weighted_majority,330.8932080399245,True,n01664065,1.0,loggerhead,,,,,,0.8604162335395813,-1.0,-1.0,-1.0,-1.0,-1.0,0.07348731224350089,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00021,10000,500,0.21205615997314453,7.737066030502319,['mobilenet_v3_small'],thunder_snake,1.0,weighted_majority,210.61166701838374,True,n01728572,1.0,thunder_snake,,,,,,0.6774371266365051,-1.0,-1.0,-1.0,-1.0,-1.0,0.0719062810191508,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00022,10000,500,0.46178197860717773,8.139501094818115,['mobilenet_v3_small'],thunder_snake,1.0,weighted_majority,461.5990840829909,True,n01728572,1.0,thunder_snake,,,,,,0.8360239863395691,-1.0,-1.0,-1.0,-1.0,-1.0,0.06842125291723572,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00023,10000,500,0.2342989444732666,9.099766969680786,['mobilenet_v3_small'],koala,1.0,weighted_majority,233.1506668124348,True,n01883070,1.0,koala,,,,,,0.9507798552513123,-1.0,-1.0,-1.0,-1.0,-1.0,0.08921082762551215,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00024,10000,500,0.22879719734191895,10.85369324684143,['mobilenet_v3_small'],dungeness_crab,1.0,weighted_majority,228.70137519203126,True,n01978287,1.0,dungeness_crab,,,,,,0.9405376315116882,-1.0,-1.0,-1.0,-1.0,-1.0,0.08443734486296094,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00025,10000,500,0.1843712329864502,10.958111047744751,['mobilenet_v3_small'],black_widow,1.0,weighted_majority,184.15479199029505,True,n01774384,1.0,black_widow,,,,,,0.5269588232040405,-1.0,-1.0,-1.0,-1.0,-1.0,0.08443734486296094,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00026,10000,500,0.25331997871398926,12.234488010406494,['mobilenet_v3_small'],spiny_lobster,1.0,weighted_majority,252.81016598455608,True,n01984695,1.0,spiny_lobster,,,,,,0.9922562837600708,-1.0,-1.0,-1.0,-1.0,-1.0,0.07865540933899835,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00027,10000,500,0.2867279052734375,12.766033172607422,['mobilenet_v3_small'],tench,1.0,weighted_majority,286.6640000138432,True,n01440764,1.0,tench,,,,,,0.9994884729385376,-1.0,-1.0,-1.0,-1.0,-1.0,0.07615886840509851,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00028,10000,500,0.22407889366149902,12.951075077056885,['mobilenet_v3_small'],redshank,1.0,weighted_majority,224.02320802211761,True,n02028035,1.0,redshank,,,,,,0.9960333704948425,-1.0,-1.0,-1.0,-1.0,-1.0,0.07369118156458868,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00029,10000,500,0.256072998046875,13.052471160888672,['mobilenet_v3_small'],isopod,1.0,weighted_majority,255.8599580079317,True,n01773549,1.0,isopod,,,,,,0.4144258499145508,-1.0,-1.0,-1.0,-1.0,-1.0,0.07369118156458868,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00030,10000,500,0.2708609104156494,13.47183609008789,['mobilenet_v3_small'],stingray,1.0,weighted_majority,270.79341607168317,True,n01498041,1.0,stingray,,,,,,0.910061776638031,-1.0,-1.0,-1.0,-1.0,-1.0,0.07159139706731682,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00031,10000,500,0.17944908142089844,13.648242235183716,['mobilenet_v3_small'],chiton,1.0,weighted_majority,179.01149997487664,True,n01955084,1.0,chiton,,,,,,0.9992808699607849,-1.0,-1.0,-1.0,-1.0,-1.0,0.06922065736058514,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00032,10000,500,0.21543407440185547,13.905131101608276,['mobilenet_v3_small'],bustard,1.0,weighted_majority,215.21991677582264,True,n02018795,1.0,bustard,,,,,,0.9984875917434692,-1.0,-1.0,-1.0,-1.0,-1.0,0.06706179162452662,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00033,10000,500,0.23218274116516113,14.202779054641724,['mobilenet_v3_small'],rock_crab,1.0,weighted_majority,231.86587495729327,True,n01978455,1.0,rock_crab,,,,,,0.41621339321136475,-1.0,-1.0,-1.0,-1.0,-1.0,0.06513551246207396,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00034,10000,500,0.3069949150085449,14.461879968643188,['mobilenet_v3_small'],red-backed_sandpiper,1.0,weighted_majority,306.95483298040926,True,n02027492,1.0,red-backed_sandpiper,,,,,,0.6267809271812439,-1.0,-1.0,-1.0,-1.0,-1.0,0.06351656121586656,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00035,10000,500,0.23052501678466797,14.55569314956665,['mobilenet_v3_small'],prairie_chicken,1.0,weighted_majority,230.48699996434152,True,n01798484,1.0,prairie_chicken,,,,,,0.7701697945594788,-1.0,-1.0,-1.0,-1.0,-1.0,0.06351656121586656,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00036,10000,500,0.1921999454498291,14.660029172897339,['mobilenet_v3_small'],cock,1.0,weighted_majority,192.05795810557902,True,n01514859,1.0,cock,,,,,,0.9077064990997314,-1.0,-1.0,-1.0,-1.0,-1.0,0.061763405094279904,-1.0,-1.0,-1.0,-1.0,-1.0




REQ-00000,10000,750,0.2021620273590088,2.86102294921875e-06,['mobilenet_v3_small'],spider_web,1.0,weighted_majority,202.0425838418305,True,n01773797,1.0,spider_web,,,,,,0.7029086947441101,-1.0,-1.0,-1.0,-1.0,-1.0,0.04754568506577881,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00001,10000,750,0.20790600776672363,1.1110568046569824,['mobilenet_v3_small'],american_alligator,1.0,weighted_majority,207.16333389282227,True,n01698640,1.0,american_alligator,,,,,,0.928455650806427,-1.0,-1.0,-1.0,-1.0,-1.0,0.04721111655920093,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00002,10000,750,0.20659303665161133,2.9407498836517334,['mobilenet_v3_small'],sea_anemone,1.0,weighted_majority,204.43962514400482,True,n01914609,1.0,sea_anemone,,,,,,0.9981244206428528,-1.0,-1.0,-1.0,-1.0,-1.0,0.04652290490328084,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00003,10000,750,0.21908211708068848,3.6394197940826416,['mobilenet_v3_small'],tench,1.0,weighted_majority,216.86649997718632,True,n01440764,1.0,tench,,,,,,0.995975911617279,-1.0,-1.0,-1.0,-1.0,-1.0,0.046066514412952765,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00004,10000,750,0.2273728847503662,4.969036817550659,['mobilenet_v3_small'],sulphur-crested_cockatoo,1.0,weighted_majority,226.97337483987212,True,n01819313,1.0,sulphur-crested_cockatoo,,,,,,0.9990960359573364,-1.0,-1.0,-1.0,-1.0,-1.0,0.04547856297165749,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00005,10000,750,0.27565479278564453,6.7357177734375,['mobilenet_v3_small'],common_iguana,1.0,weighted_majority,275.5939590279013,True,n01677366,1.0,common_iguana,,,,,,0.9373472929000854,-1.0,-1.0,-1.0,-1.0,-1.0,0.04529240667449175,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00006,10000,750,0.16019797325134277,6.909041881561279,['mobilenet_v3_small'],albatross,1.0,weighted_majority,159.9383328575641,True,n02058221,1.0,albatross,,,,,,0.9953365921974182,-1.0,-1.0,-1.0,-1.0,-1.0,0.04485876600704257,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00007,10000,750,0.20706892013549805,7.2905449867248535,['mobilenet_v3_small'],spotted_salamander,1.0,weighted_majority,207.00895902700722,True,n01632458,1.0,spotted_salamander,,,,,,0.20390719175338745,-1.0,-1.0,-1.0,-1.0,-1.0,0.04413578940633831,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00008,10000,750,0.19465398788452148,7.393998861312866,['mobilenet_v3_small'],night_snake,1.0,weighted_majority,194.44087496958673,True,n01756291,1.0,night_snake,,,,,,0.380455881357193,-1.0,-1.0,-1.0,-1.0,-1.0,0.04413578940633831,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00009,10000,750,0.2171790599822998,8.47568392753601,['mobilenet_v3_small'],ant,1.0,weighted_majority,215.32679186202586,True,n01775062,1.0,ant,,,,,,0.3116380274295807,-1.0,-1.0,-1.0,-1.0,-1.0,0.04324519941913404,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00010,10000,750,0.2674221992492676,10.12007188796997,['mobilenet_v3_small'],tench,1.0,weighted_majority,267.2260419931263,True,n01440764,1.0,tench,,,,,,0.9997221827507019,-1.0,-1.0,-1.0,-1.0,-1.0,0.04296107947722064,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00011,10000,750,0.2322838306427002,10.8833909034729,['mobilenet_v3_small'],garter_snake,1.0,weighted_majority,231.72904085367918,True,n01735189,1.0,garter_snake,,,,,,0.9937288761138916,-1.0,-1.0,-1.0,-1.0,-1.0,0.043375171529498574,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00012,10000,750,0.7493631839752197,13.965505838394165,['mobilenet_v3_small'],goldfish,1.0,weighted_majority,749.0155838895589,True,n01443537,1.0,goldfish,,,,,,0.9998036026954651,-1.0,-1.0,-1.0,-1.0,-1.0,0.04319905437654872,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00013,10000,750,0.5092940330505371,14.26166296005249,['mobilenet_v3_small'],mud_turtle,1.0,weighted_majority,508.92091589048505,True,n01667114,1.0,mud_turtle,,,,,,0.8963971138000488,-1.0,-1.0,-1.0,-1.0,-1.0,0.04319905437654872,-1.0,-1.0,-1.0,-1.0,-1.0


REQ-00000,10000,500,0.25827884674072266,3.0994415283203125e-06,['mobilenet_v3_small'],sea_anemone,1.0,weighted_majority,258.24254215694964,True,n01914609,1.0,sea_anemone,,,,,,0.8086320161819458,-1.0,-1.0,-1.0,-1.0,-1.0,0.05575724719799474,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00001,10000,500,0.2005000114440918,0.16257715225219727,['mobilenet_v3_small'],magpie,1.0,weighted_majority,200.1051250845194,True,n01582220,1.0,magpie,,,,,,0.9721678495407104,-1.0,-1.0,-1.0,-1.0,-1.0,0.05575724719799474,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00002,10000,500,0.19086003303527832,1.7646551132202148,['mobilenet_v3_small'],tick,1.0,weighted_majority,189.05649986118078,True,n01776313,1.0,tick,,,,,,0.9411834478378296,-1.0,-1.0,-1.0,-1.0,-1.0,0.05440022023037574,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00003,10000,500,0.23128509521484375,2.108713150024414,['mobilenet_v3_small'],goldfish,1.0,weighted_majority,231.21466604061425,True,n01443537,1.0,goldfish,,,,,,0.7976650595664978,-1.0,-1.0,-1.0,-1.0,-1.0,0.053154098207338164,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00004,10000,500,0.19315004348754883,2.22108793258667,['mobilenet_v3_small'],komodo_dragon,1.0,weighted_majority,192.77799990959466,True,n01695060,1.0,komodo_dragon,,,,,,0.999901533126831,-1.0,-1.0,-1.0,-1.0,-1.0,0.053154098207338164,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00005,10000,500,0.22948980331420898,2.52579402923584,['mobilenet_v3_small'],black_and_gold_garden_spider,1.0,weighted_majority,227.70916717126966,True,n01773797,1.0,black_and_gold_garden_spider,,,,,,0.45164400339126587,-1.0,-1.0,-1.0,-1.0,-1.0,0.052273059547943916,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00006,10000,500,0.22188901901245117,2.7930221557617188,['mobilenet_v3_small'],radiator,1.0,weighted_majority,220.00354202464223,True,n01776313,1.0,radiator,,,,,,0.27642080187797546,-1.0,-1.0,-1.0,-1.0,-1.0,0.05139255359314952,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00007,10000,500,0.21894502639770508,4.109104156494141,['mobilenet_v3_small'],common_iguana,1.0,weighted_majority,213.898167014122,True,n01677366,1.0,common_iguana,,,,,,0.7167848944664001,-1.0,-1.0,-1.0,-1.0,-1.0,0.05046999823383458,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00008,10000,500,0.216217041015625,6.364274263381958,['mobilenet_v3_small'],ptarmigan,1.0,weighted_majority,215.0407498702407,True,n01796340,1.0,ptarmigan,,,,,,0.9809381365776062,-1.0,-1.0,-1.0,-1.0,-1.0,0.050342098410451126,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00009,10000,500,0.24456787109375,6.976935148239136,['mobilenet_v3_small'],common_iguana,1.0,weighted_majority,244.50258305296302,True,n01677366,1.0,common_iguana,,,,,,0.9791000485420227,-1.0,-1.0,-1.0,-1.0,-1.0,0.049801988569406014,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00010,10000,500,0.26352596282958984,7.0808491706848145,['mobilenet_v3_small'],wombat,1.0,weighted_majority,263.4954999666661,True,n01883070,1.0,wombat,,,,,,0.3986465632915497,-1.0,-1.0,-1.0,-1.0,-1.0,0.049801988569406014,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00011,10000,500,0.21968603134155273,7.2472639083862305,['mobilenet_v3_small'],dungeness_crab,1.0,weighted_majority,219.5501250680536,True,n01978287,1.0,dungeness_crab,,,,,,0.7711005806922913,-1.0,-1.0,-1.0,-1.0,-1.0,0.04951248971246541,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00012,10000,500,0.30780696868896484,7.3734660148620605,['mobilenet_v3_small'],bald_eagle,1.0,weighted_majority,307.2411250323057,True,n01614925,1.0,bald_eagle,,,,,,0.9996680021286011,-1.0,-1.0,-1.0,-1.0,-1.0,0.050386140741218874,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00013,10000,500,0.22011995315551758,7.707049131393433,['mobilenet_v3_small'],kite,1.0,weighted_majority,220.06933414377272,True,n01608432,1.0,kite,,,,,,0.9873726963996887,-1.0,-1.0,-1.0,-1.0,-1.0,0.061598874000387285,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00014,10000,500,0.23736095428466797,7.815083026885986,['mobilenet_v3_small'],king_crab,1.0,weighted_majority,237.11537499912083,True,n01978455,1.0,king_crab,,,,,,0.3345806896686554,-1.0,-1.0,-1.0,-1.0,-1.0,0.061598874000387285,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00015,10000,500,0.38462376594543457,8.297009229660034,['mobilenet_v3_small'],green_snake,1.0,weighted_majority,383.840958122164,True,n01729977,1.0,green_snake,,,,,,0.9960222840309143,-1.0,-1.0,-1.0,-1.0,-1.0,0.0610305379403137,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00016,10000,500,0.22261595726013184,8.71926212310791,['mobilenet_v3_small'],black_and_gold_garden_spider,1.0,weighted_majority,222.40137495100498,True,n01773797,1.0,black_and_gold_garden_spider,,,,,,0.5568219423294067,-1.0,-1.0,-1.0,-1.0,-1.0,0.07629758414628234,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00017,10000,500,0.2116248607635498,9.086282968521118,['mobilenet_v3_small'],american_coot,1.0,weighted_majority,204.75875004194677,True,n02018207,1.0,american_coot,,,,,,0.9999971389770508,-1.0,-1.0,-1.0,-1.0,-1.0,0.0736085257316541,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00018,10000,500,0.34746384620666504,9.477257251739502,['mobilenet_v3_small'],peacock,1.0,weighted_majority,347.27095905691385,True,n01806143,1.0,peacock,,,,,,0.9999985694885254,-1.0,-1.0,-1.0,-1.0,-1.0,0.0704788731584887,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00019,10000,500,0.2444901466369629,10.567600011825562,['mobilenet_v3_small'],tarantula,1.0,weighted_majority,243.98708413355052,True,n01774750,1.0,tarantula,,,,,,0.9090229868888855,-1.0,-1.0,-1.0,-1.0,-1.0,0.07914478584263984,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00020,10000,500,0.46532106399536133,11.037975072860718,['mobilenet_v3_small'],conch,1.0,weighted_majority,465.2747919317335,True,n01943899,1.0,conch,,,,,,0.7321776151657104,-1.0,-1.0,-1.0,-1.0,-1.0,0.07586520725837585,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00021,10000,500,0.2266523838043213,11.389326095581055,['mobilenet_v3_small'],sea_anemone,1.0,weighted_majority,226.57699999399483,True,n01914609,1.0,sea_anemone,,,,,,0.6464951634407043,-1.0,-1.0,-1.0,-1.0,-1.0,0.07586520725837585,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00022,10000,500,0.21031880378723145,11.50324821472168,['mobilenet_v3_small'],american_black_bear,1.0,weighted_majority,210.1991658564657,True,n02037110,1.0,american_black_bear,,,,,,0.07598257809877396,-1.0,-1.0,-1.0,-1.0,-1.0,0.07327298653253828,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00023,10000,500,0.23783302307128906,12.632309913635254,['mobilenet_v3_small'],spoonbill,1.0,weighted_majority,237.72554099559784,True,n02006656,1.0,spoonbill,,,,,,0.9874339699745178,-1.0,-1.0,-1.0,-1.0,-1.0,0.06917401909135601,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00024,10000,500,0.5074093341827393,13.243968963623047,['mobilenet_v3_small'],goldfish,1.0,weighted_majority,506.1967500951141,True,n01443537,1.0,goldfish,,,,,,0.967606782913208,-1.0,-1.0,-1.0,-1.0,-1.0,0.06669111718222041,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00025,10000,500,0.23471593856811523,14.050634145736694,['mobilenet_v3_small'],coucal,1.0,weighted_majority,234.51745905913413,True,n01824575,1.0,coucal,,,,,,0.9951958060264587,-1.0,-1.0,-1.0,-1.0,-1.0,0.06456260546399838,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00026,10000,500,0.21953105926513672,14.644341230392456,['mobilenet_v3_small'],conch,1.0,weighted_majority,217.4192499369383,True,n01943899,1.0,conch,,,,,,0.9130584597587585,-1.0,-1.0,-1.0,-1.0,-1.0,0.06291314491759854,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00027,10000,500,0.1996612548828125,14.905904054641724,['mobilenet_v3_small'],spotted_salamander,1.0,weighted_majority,199.51862515881658,True,n01632458,1.0,spotted_salamander,,,,,,0.3556448221206665,-1.0,-1.0,-1.0,-1.0,-1.0,0.06094703042583869,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00028,10000,500,0.27881813049316406,16.094231128692627,['mobilenet_v3_small'],bee_eater,1.0,weighted_majority,278.70387490838766,True,n01828970,1.0,bee_eater,,,,,,0.9797025322914124,-1.0,-1.0,-1.0,-1.0,-1.0,0.05881092738325482,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00029,10000,500,0.2040700912475586,16.265501260757446,['mobilenet_v3_small'],prairie_chicken,1.0,weighted_majority,203.491291962564,True,n01798484,1.0,prairie_chicken,,,,,,0.9971469044685364,-1.0,-1.0,-1.0,-1.0,-1.0,0.05881092738325482,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00030,10000,500,0.2281663417816162,16.887694120407104,['mobilenet_v3_small'],goldfish,1.0,weighted_majority,228.01933297887444,True,n01443537,1.0,goldfish,,,,,,0.999863862991333,-1.0,-1.0,-1.0,-1.0,-1.0,0.05849902118043641,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00031,10000,500,0.2806980609893799,16.98619508743286,['mobilenet_v3_small'],komodo_dragon,1.0,weighted_majority,277.52862498164177,True,n01695060,1.0,komodo_dragon,,,,,,0.9778264760971069,-1.0,-1.0,-1.0,-1.0,-1.0,0.05849902118043641,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00032,10000,500,0.31539487838745117,18.629958152770996,['mobilenet_v3_small'],prairie_chicken,1.0,weighted_majority,314.93645906448364,True,n01798484,1.0,prairie_chicken,,,,,,0.9845365881919861,-1.0,-1.0,-1.0,-1.0,-1.0,0.055589687156153485,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00033,10000,500,0.24274301528930664,19.65601110458374,['mobilenet_v3_small'],drake,1.0,weighted_majority,242.51241702586412,True,n01847000,1.0,drake,,,,,,0.9999669790267944,-1.0,-1.0,-1.0,-1.0,-1.0,0.05471051844053813,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00034,10000,500,0.2378690242767334,20.12239098548889,['mobilenet_v3_small'],hornbill,1.0,weighted_majority,234.34874997474253,True,n01829413,1.0,hornbill,,,,,,0.999701201915741,-1.0,-1.0,-1.0,-1.0,-1.0,0.05384286659648432,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00035,10000,500,0.20883917808532715,21.507410049438477,['mobilenet_v3_small'],hammerhead,1.0,weighted_majority,208.7595839984715,True,n01494475,1.0,hammerhead,,,,,,0.3007885217666626,-1.0,-1.0,-1.0,-1.0,-1.0,0.05384057993683589,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00036,10000,500,0.18921971321105957,21.61752700805664,['mobilenet_v3_small'],cock,1.0,weighted_majority,188.60308290459216,True,n01514668,1.0,cock,,,,,,0.7666827440261841,-1.0,-1.0,-1.0,-1.0,-1.0,0.05384057993683589,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00037,10000,500,0.19350600242614746,21.955202102661133,['mobilenet_v3_small'],spider_web,1.0,weighted_majority,193.2276668958366,True,n01773797,1.0,spider_web,,,,,,0.6146935224533081,-1.0,-1.0,-1.0,-1.0,-1.0,0.053251529748837075,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00038,10000,500,0.6385631561279297,22.041593074798584,['mobilenet_v3_small'],sidewinder,1.0,weighted_majority,636.8173751980066,True,n01753488,1.0,sidewinder,,,,,,0.646276593208313,-1.0,-1.0,-1.0,-1.0,-1.0,0.053251529748837075,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00039,10000,500,0.21636104583740234,26.769978046417236,['mobilenet_v3_small'],redshank,1.0,weighted_majority,215.83899995312095,True,n02028035,1.0,redshank,,,,,,0.5671263933181763,-1.0,-1.0,-1.0,-1.0,-1.0,0.09331680909655804,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00040,10000,500,0.2574951648712158,27.54282307624817,['mobilenet_v3_small'],banded_gecko,1.0,weighted_majority,257.4393751565367,True,n01675722,1.0,banded_gecko,,,,,,0.9857755899429321,-1.0,-1.0,-1.0,-1.0,-1.0,0.08907622818690224,-1.0,-1.0,-1.0,-1.0,-1.0
REQ-00041,10000,500,0.20735502243041992,27.706669092178345,['mobilenet_v3_small'],water_ouzel,1.0,weighted_majority,206.91199996508658,True,n01601694,1.0,water_ouzel,,,,,,0.9707112312316895,-1.0,-1.0,-1.0,-1.0,-1.0,0.08483710536821203,-1.0,-1.0,-1.0,-1.0,-1.0
