ID,Deadline,IAR,RespTime,RunTime,selected_models,selected_folder,label,Accuracy,combiner_policy,e2e_time_ms,Success,ModelSize,main_policy,ensemble_correct,mobilenet_v3_small_label,mobilenet_v3_small_prob,mobilenet_v3_small_wait,mobilenet_v3_small_correct,resnet18_label,resnet18_prob,resnet18_wait,resnet18_correct,resnet34_label,resnet34_prob,resnet34_wait,resnet34_correct,resnet50_label,resnet50_prob,resnet50_wait,resnet50_correct,resnet101_label,resnet101_prob,resnet101_wait,resnet101_correct,vit_b_16_label,vit_b_16_prob,vit_b_16_wait,vit_b_16_correct
REQ-00015,5000,2000,1.0837130546569824,41.33078694343567,"['vit_b_16', 'resnet101']",n02028035,redshank,1.0,weighted_majority,1082.87095814012,True,2.0,greedy,True,,,0.0500686555642144,,,,0.0909501206409036,,,,0.1524141639292926,,,,0.1225482200350436,,redshank,0.9999819993972778,0.4045405136994513,True,redshank,0.8741044998168945,0.1705353491671257,True
REQ-00016,5000,2000,1.400773286819458,42.77994108200073,"['vit_b_16', 'resnet101']",n01582220,magpie,1.0,weighted_majority,1399.6046669781208,True,2.0,greedy,True,,,0.0500686555642144,,,,0.0909501206409036,,,,0.1524141639292926,,,,0.1225482200350436,,magpie,0.993847668170929,0.3988503623295062,True,magpie,0.8657546043395996,0.1703463142504131,True
REQ-00017,5000,2000,1.073819875717163,45.21294617652893,"['vit_b_16', 'resnet101']",n01756291,sidewinder,1.0,weighted_majority,1072.293582838029,True,2.0,greedy,True,,,0.0500686555642144,,,,0.0909501206409036,,,,0.1524141639292926,,,,0.1225482200350436,,sidewinder,0.5693230032920837,0.4504474260965556,True,sidewinder,0.580036997795105,0.1693990828253718,True
REQ-00018,5000,2000,1.6071810722351074,52.66622614860535,"['vit_b_16', 'resnet101']",n01828970,bee_eater,1.0,weighted_majority,1605.9804169926792,True,2.0,greedy,True,,,0.0500686555642144,,,,0.0909501206409036,,,,0.1524141639292926,,,,0.1225482200350436,,bee_eater,0.9999450445175172,0.4356823834869001,True,bee_eater,0.8855857849121094,0.1682371745428346,True
REQ-00019,5000,2000,1.438607931137085,55.80741906166077,"['vit_b_16', 'resnet101']",n01443537,goldfish,1.0,weighted_majority,1438.4545830544084,True,2.0,greedy,True,,,0.0500686555642144,,,,0.0909501206409036,,,,0.1524141639292926,,,,0.1225482200350436,,goldfish,0.999946355819702,0.49806374513821,True,goldfish,0.8997777104377747,0.1669613570885512,True
REQ-00020,5000,2000,3.718871116638184,56.495506048202515,"['vit_b_16', 'resnet101']",n01698640,american_alligator,1.0,weighted_majority,3718.7499159481376,True,2.0,greedy,True,,,0.0500686555642144,,,,0.0909501206409036,,,,0.1524141639292926,,,,0.1225482200350436,,american_alligator,0.9801788926124572,0.49806374513821,True,american_alligator,0.8017010688781738,0.1665113213796961,True
REQ-00021,5000,2000,9.15746521949768,57.30053496360779,"['vit_b_16', 'resnet101']",n01498041,stingray,1.0,weighted_majority,9157.18120802194,True,2.0,greedy,True,,,0.0500686555642144,,,,0.0909501206409036,,,,0.1524141639292926,,,,0.1225482200350436,,stingray,0.8712334632873535,0.545639170624389,True,stingray,0.7390210628509521,0.1927552892417265,True
REQ-00023,5000,2000,9.136198043823242,62.19696402549744,"['vit_b_16', 'resnet101']",n01632777,axolotl,1.0,weighted_majority,9136.000250000508,True,2.0,greedy,True,,,0.0500686555642144,,,,0.0909501206409036,,,,0.1524141639292926,,,,0.1225482200350436,,axolotl,0.9999886751174928,0.7784699535619501,True,axolotl,0.8506540060043335,0.4266877603175539,True
REQ-00022,5000,2000,18.37486171722412,60.98730492591858,"['vit_b_16', 'resnet101']",n02028035,redshank,0.5365283636290902,weighted_majority,18374.51049988158,True,2.0,greedy,True,,,0.0500686555642144,,,,0.0909501206409036,,,,0.1524141639292926,,,,0.1225482200350436,,dowitcher,0.7471832633018494,0.7784699535619501,False,redshank,0.8649612665176392,0.4266877603175539,True
REQ-00025,5000,2000,38.29394507408142,68.918133020401,"['vit_b_16', 'resnet101']",n01734418,king_snake,1.0,weighted_majority,38293.428000062704,True,2.0,greedy,True,,,0.0500686555642144,,,,0.0909501206409036,,,,0.1524141639292926,,,,0.1225482200350436,,king_snake,0.940738320350647,1.3009345582057552,True,king_snake,0.8329043388366699,0.7640881858572188,True
REQ-00026,5000,2000,50.42950510978699,71.22204899787903,"['vit_b_16', 'resnet101']",n01494475,hammerhead,1.0,weighted_majority,50428.66712482646,True,2.0,greedy,True,,,0.0500686555642144,,,,0.0909501206409036,,,,0.1524141639292926,,,,0.1225482200350436,,hammerhead,0.997677743434906,1.95057990238518,True,hammerhead,0.8239221572875977,0.7747881672714969,True
REQ-00024,5000,2000,65.86292004585266,63.36612606048584,"['resnet101', 'vit_b_16']",n01440764,tench,1.0,weighted_majority,65862.02879203483,True,2.0,greedy,True,,,0.0500686555642144,,,,0.0909501206409036,,,,0.1524141639292926,,,,0.1225482200350436,,tench,0.9998749494552612,0.7784699535619501,True,tench,0.8896914720535278,0.4717429842857986,True
REQ-00032,5000,2000,51.6805682182312,82.53239488601685,"['vit_b_16', 'resnet50']",n01818515,macaw,1.0,weighted_majority,51679.78400015272,True,2.0,greedy,True,,,1.8647123317931436,,,,1.909000585626223,,,,1.9755866325219784,,macaw,0.9949690699577332,1.943231859969875,True,,,5.298653293090795,,macaw,0.8857946395874023,3.5801137846882876,True
REQ-00027,5000,2000,64.00353503227234,72.49614691734314,"['vit_b_16', 'resnet101']",n01828970,bee_eater,1.0,weighted_majority,64002.74579203688,True,2.0,greedy,True,,,0.0500686555642144,,,,0.0909501206409036,,,,0.1524141639292926,,,,0.1225482200350436,,bee_eater,0.99970144033432,1.95057990238518,True,bee_eater,0.8927484154701233,0.7747881672714969,True
REQ-00033,5000,2000,62.509352922439575,82.6948230266571,"['vit_b_16', 'resnet50']",n01632777,axolotl,1.0,weighted_majority,62508.378584170714,True,2.0,greedy,True,,,1.8511027345124096,,,,1.8953909883454896,,,,1.961977035241244,,axolotl,0.9959295392036438,1.9296222626891413,True,,,5.285043695810061,,axolotl,0.8753008842468262,3.5665041874075536,True
REQ-00028,5000,2000,73.40363502502441,72.80907893180847,"['vit_b_16', 'resnet101']",n01753488,sidewinder,0.5411543282962722,weighted_majority,73402.68658287823,True,2.0,greedy,False,,,0.0500686555642144,,,,0.0909501206409036,,,,0.1524141639292926,,,,0.1225482200350436,,sidewinder,0.5748765468597412,1.95057990238518,False,horned_viper,0.4874387979507446,0.7747881672714969,True
REQ-00031,5000,2000,67.24365878105164,81.33900308609009,"['resnet50', 'mobilenet_v3_small']",n01734418,king_snake,1.0,weighted_majority,67242.86104203202,True,2.0,greedy,True,king_snake,0.9155448079109192,3.5424230483537573,True,,,3.5867113021868375,,,,3.653297349082592,,king_snake,0.4783793687820434,3.620942576530489,True,,,6.976364009651409,,,,5.257824501248902,
REQ-00034,5000,2000,70.28437423706055,82.9066710472107,"['vit_b_16', 'resnet50']",n01795545,black_grouse,1.0,weighted_majority,70283.52349996567,True,2.0,greedy,True,,,1.8442979358720424,,,,1.8885861897051224,,,,1.9551722366008772,,black_grouse,0.9964218139648438,1.922817464048774,True,,,5.278238897169695,,black_grouse,0.8997741341590881,3.5596993887671866,True
REQ-00030,5000,2000,76.37591505050659,76.89381814002991,"['resnet101', 'resnet50']",n01773797,garden_spider,0.5045463861477195,weighted_majority,76375.08962512948,True,2.0,greedy,True,,,2.1673692711121517,,,,2.211657524945232,,,,2.2782435718409864,,black_and_gold_garden_spider,0.6828362941741943,2.2458887992888834,False,garden_spider,0.6953679919242859,4.226256455168198,True,,,42.956978077720926,
REQ-00036,5000,2000,69.8483157157898,84.29175114631653,"['vit_b_16', 'resnet50']",n01742172,boa_constrictor,1.0,weighted_majority,69847.43974986486,True,2.0,greedy,True,,,2.0156761720135137,,,,2.0599644258465934,,,,2.1265504727423483,,boa_constrictor,0.9855637550354004,2.094195700190246,True,,,5.449617133311166,,boa_constrictor,0.8722950220108032,4.8001758335996865,True
REQ-00038,5000,2000,67.43758392333984,87.80146288871765,"['resnet50', 'mobilenet_v3_small']",n01531178,goldfinch,1.0,weighted_majority,67436.77695910446,True,2.0,greedy,True,goldfinch,0.9997052550315856,2.3161827286345624,True,,,2.360470982467642,,,,2.427057029363397,,goldfinch,0.9952293634414672,2.394702256811294,True,,,5.750123689932214,,,,6.069074161375996,
REQ-00041,5000,2000,61.00633382797241,95.15451908111572,"['resnet50', 'mobilenet_v3_small']",n01883070,wombat,1.0,weighted_majority,61005.535083124414,True,2.0,greedy,True,wombat,0.9862722158432008,1.920723332238216,True,,,1.965011586071296,,,,2.031597632967051,,wombat,0.9987636804580688,1.9992428604149477,True,,,8.17832860971998,,,,5.673614764979648,
REQ-00037,5000,2000,71.67700529098511,84.51228404045105,"['resnet50', 'mobilenet_v3_small']",n02037110,oystercatcher,1.0,weighted_majority,71676.2182500679,True,2.0,greedy,True,oystercatcher,0.9999366998672484,2.141005540103293,True,,,2.1852937939363732,,,,2.2518798408321277,,oystercatcher,0.9999587535858154,2.545192389091819,True,,,5.900613822212739,,,,6.21956429365652,
REQ-00043,5000,2000,59.72750306129456,98.48115301132202,"['resnet50', 'mobilenet_v3_small']",n01774750,tarantula,1.0,weighted_majority,59726.68937500566,True,2.0,greedy,True,tarantula,0.9085809588432312,1.65090307640326,True,,,1.6951913302363395,,,,1.7617773771320946,,tarantula,0.6963092088699341,1.7294226045799914,True,,,7.908508353885023,,,,5.3785789365177585,
REQ-00029,5000,2000,83.61497116088867,74.74168705940247,"['resnet101', 'resnet50']",n01582220,magpie,1.0,weighted_majority,83613.97100007161,True,2.0,greedy,True,,,0.0542410435278989,,,,0.0985292973609789,,,,0.1651153442567337,,magpie,0.9896926283836364,0.1327605717046306,True,magpie,0.9917675256729126,2.1131282275839447,True,,,40.84384985013667,
REQ-00042,5000,2000,61.95145082473755,97.28222799301147,"['resnet50', 'mobilenet_v3_small']",n01978287,dungeness_crab,1.0,weighted_majority,61950.63512492925,True,2.0,greedy,True,dungeness_crab,0.5385376811027527,1.6398396954278742,True,,,1.684127949260954,,,,1.7507139961567089,,dungeness_crab,0.7789193987846375,1.7183592236046057,True,,,7.897444972909637,,,,5.367515555542373,
REQ-00039,5000,2000,73.05232405662537,91.31079196929932,"['resnet50', 'mobilenet_v3_small']",n01820546,lorikeet,1.0,weighted_majority,73051.43616697751,True,2.0,greedy,True,lorikeet,0.953031063079834,2.07960704936767,True,,,2.12389530320075,,,,2.190481350096505,,lorikeet,0.998785674571991,2.1581265775444014,True,,,5.513548010665322,,,,5.832498482109102,
REQ-00040,5000,2000,74.97638702392578,92.63459801673888,"['resnet50', 'mobilenet_v3_small']",n01739381,green_mamba,0.5543173806587217,weighted_majority,74975.10254196823,True,2.0,greedy,False,green_mamba,0.6003667116165161,1.890346505954156,False,,,1.9346347597872355,,,,2.00122080668299,,vine_snake,0.4827072322368622,1.9688660341308872,True,,,5.324287467251807,,,,5.643237938695588,
REQ-00044,5000,2000,84.81646394729614,98.58335399627686,"['resnet50', 'mobilenet_v3_small']",n01582220,magpie,1.0,weighted_majority,84815.30104205012,True,2.0,greedy,True,magpie,0.4201735556125641,1.6619664573786457,True,,,1.7062547112117257,,,,1.7728407581074803,,magpie,0.7769976258277893,1.7404859855553774,True,,,7.919571734860408,,,,5.389642317493145,
REQ-00035,5000,2000,111.2780270576477,84.00301885604858,"['vit_b_16', 'resnet50']",n01843383,toucan,1.0,weighted_majority,111274.84799991362,True,2.0,greedy,True,,,1.8402150566878224,,,,1.884503310520902,,,,1.951089357416657,,toucan,0.9974514842033386,1.9187345848645536,True,,,5.274156017985474,,toucan,0.9008032083511353,4.199162720357589,True
REQ-00000,5000,2000,1.448038101196289,1.1682510375976562e-05,"['vit_b_16', 'resnet101']",n01687978,agama,1.0,weighted_majority,1447.938125114888,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,,,0.3638140234360962,,agama,0.9997132420539856,1.351451221161773,True,agama,0.8909512162208557,0.4592336861635608,True
REQ-00001,5000,2000,1.2143397331237793,1.3126096725463867,"['vit_b_16', 'resnet101']",n02011460,bittern,1.0,weighted_majority,1213.8075409457088,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,,,0.3638140234360962,,bittern,0.9999982118606568,1.351451221161773,True,bittern,0.8837041854858398,0.4384216175472047,True
REQ-00002,5000,2000,1.6448888778686523,3.784839868545532,"['vit_b_16', 'resnet101']",n01693334,green_lizard,0.5824168852770311,weighted_majority,1644.7532910387963,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,,,0.3638140234360962,,green_lizard,0.5652657151222229,1.2220378491410364,True,american_chameleon,0.4052860140800476,0.4167533557924843,False
REQ-00003,5000,2000,3.0116608142852783,4.5678627490997314,"['vit_b_16', 'resnet101']",n01695060,komodo_dragon,1.0,weighted_majority,3011.507541872561,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,,,0.3638140234360962,,komodo_dragon,0.993749499320984,1.2220378491410364,True,komodo_dragon,0.8825098872184753,0.3955952202132359,True
REQ-00004,5000,2000,4.415021657943726,5.0640528202056885,"['vit_b_16', 'resnet101']",n01601694,water_ouzel,1.0,weighted_majority,4414.9319170974195,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,,,0.3638140234360962,,water_ouzel,0.9421627521514891,1.2220378491410364,True,water_ouzel,0.8871241807937622,0.3829918981919123,True
REQ-00005,5000,2000,2.2937140464782715,9.211906671524048,"['vit_b_16', 'resnet101']",n01622779,great_grey_owl,1.0,weighted_majority,2293.4294999577105,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,,,0.3638140234360962,,great_grey_owl,0.9997382760047911,1.2396567478042395,True,great_grey_owl,0.873269259929657,0.5649504083727211,True
REQ-00006,5000,2000,2.508946180343628,11.088605880737305,"['vit_b_16', 'resnet101']",n01955084,chiton,1.0,weighted_majority,2506.402208004147,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,,,0.3638140234360962,,chiton,0.9980961680412292,1.202670573023816,True,chiton,0.8278237581253052,0.603998067535449,True
REQ-00007,5000,2000,1.0990021228790283,15.779022693634031,"['vit_b_16', 'resnet101']",n01632777,axolotl,1.0,weighted_majority,1098.9261250942943,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,,,0.3638140234360962,,axolotl,0.999996781349182,1.1350283441492908,True,axolotl,0.8855104446411133,0.5690221607819042,True
REQ-00008,5000,2000,1.91585373878479,16.599817991256714,"['vit_b_16', 'resnet101']",n01984695,spiny_lobster,1.0,weighted_majority,1914.5571670960635,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,,,0.3638140234360962,,spiny_lobster,0.9945988655090332,1.0570657097343616,True,spiny_lobster,0.8915196657180786,0.5351088447037138,True
REQ-00009,5000,2000,18.391797065734863,19.357375860214233,"['vit_b_16', 'resnet101']",n02018207,american_coot,1.0,weighted_majority,18391.769167035814,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,,,0.3638140234360962,,american_coot,0.9979981780052184,1.0621307387609256,True,american_coot,0.8984153866767883,0.5058424602333425,True
REQ-00010,5000,2000,34.67013883590698,19.772682905197144,"['vit_b_16', 'resnet101']",n02011460,bittern,1.0,weighted_majority,34670.14208389446,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,,,0.3638140234360962,,bittern,0.9986891150474548,1.0621307387609256,True,bittern,0.8625590801239014,0.4779888142100082,True
REQ-00023,5000,2000,29.069047927856445,39.07919883728027,['mobilenet_v3_small'],n01644900,tailed_frog,1.0,weighted_majority,29069.063166854903,Skipped,2.0,greedy,True,tailed_frog,0.8689120411872864,9.08828257242526,True,,,9.112122514951364,,,,9.16015995918595,,,,9.406002395749242,,,,64.75998130907102,,,,12.63666045529916,
REQ-00024,5000,2000,27.39476990699768,42.00567674636841,['mobilenet_v3_small'],n01667114,mud_turtle,1.0,weighted_majority,27394.66237509623,Skipped,2.0,greedy,True,mud_turtle,0.8712339401245117,7.971350259721715,True,,,7.99519020224782,,,,8.043227646482405,,,,8.289070083045697,,,,63.64304899636748,,,,11.519728142595614,
REQ-00026,5000,2000,32.403125047683716,43.73501777648926,['mobilenet_v3_small'],n01883070,wombat,1.0,weighted_majority,32403.238374972716,Skipped,2.0,greedy,True,wombat,0.9999202489852904,6.33199404444323,True,,,6.355833986969335,,,,6.40387143120392,,,,6.649713867767213,,,,62.003692781089,,,,9.88037192731713,
REQ-00027,5000,2000,32.380520820617676,44.5896430015564,['mobilenet_v3_small'],n01685808,whiptail,1.0,weighted_majority,32380.50974998623,Skipped,2.0,greedy,True,whiptail,0.991558313369751,5.770251319566293,True,,,5.794091262092397,,,,5.8421287063269824,,,,6.087971142890275,,,,61.44195005621206,,,,9.31862920244019,
REQ-00025,5000,2000,35.32357692718506,43.28402376174927,['mobilenet_v3_small'],n01968897,chambered_nautilus,1.0,weighted_majority,35323.564416961744,Skipped,2.0,greedy,True,chambered_nautilus,0.9999997615814208,7.10262512761896,True,,,7.1264650701450645,,,,7.1745025143796495,,,,7.420344950942942,,,,62.77432386426473,,,,10.65100301049286,
REQ-00029,5000,2000,34.02427411079407,45.413097858428955,['mobilenet_v3_small'],n01914609,sea_anemone,1.0,weighted_majority,34024.40120908432,Skipped,2.0,greedy,True,sea_anemone,0.9999139308929444,5.308500051785381,True,,,5.332339994311486,,,,5.380377438546071,,,,5.6262198751093635,,,,60.980198788431146,,,,8.85687793465928,
REQ-00030,5000,2000,34.54673504829407,45.85004687309265,['mobilenet_v3_small'],n01829413,hornbill,1.0,weighted_majority,34546.86520900577,Skipped,2.0,greedy,True,hornbill,0.9847191572189332,5.314867721401919,True,,,5.338707663928024,,,,5.386745108162609,,,,5.632587544725902,,,,60.98656645804769,,,,8.863245604275818,
REQ-00031,5000,2000,37.925009965896606,46.52149295806885,['mobilenet_v3_small'],n01622779,great_grey_owl,1.0,weighted_majority,37924.96383283287,Skipped,2.0,greedy,True,great_grey_owl,1.0,5.321235391018456,True,,,5.345075333544561,,,,5.393112777779146,,,,5.638955214342439,,,,60.99293412766422,,,,8.869613273892355,
REQ-00032,5000,2000,38.921228885650635,47.473956823349,['mobilenet_v3_small'],n01774384,black_widow,1.0,weighted_majority,38921.305750031024,Skipped,2.0,greedy,True,black_widow,0.9714822173118592,5.327603060634995,True,,,5.3514430031610996,,,,5.399480447395684,,,,5.645322883958976,,,,60.999301797280765,,,,8.875980943508894,
REQ-00028,5000,2000,41.67757606506348,44.79251670837402,['mobilenet_v3_small'],n01667778,terrapin,1.0,weighted_majority,41677.68995789811,Skipped,2.0,greedy,True,terrapin,0.9102641940116882,5.3021323821688435,True,,,5.325972324694948,,,,5.374009768929533,,,,5.619852205492826,,,,60.973831118814616,,,,8.850510265042741,
REQ-00011,5000,2000,71.55416202545166,20.949320793151855,"['vit_b_16', 'resnet101']",n01955084,chiton,1.0,weighted_majority,71554.2374169454,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,,,0.3638140234360962,,chiton,0.999868392944336,1.0621307387609256,True,chiton,0.8287444710731506,0.4779888142100082,True
REQ-00017,5000,2000,65.79927396774292,27.202618837356567,"['resnet101', 'resnet50']",n01775062,wolf_spider,1.0,weighted_majority,65799.34195801616,True,2.0,greedy,True,,,1.227053669056278,,,,1.2508936115823832,,,,1.2989310558169682,,wolf_spider,0.9005462527275085,1.544773492380261,True,wolf_spider,0.9336356520652772,2.3012832673154926,True,,,41.9944914837945,
REQ-00034,5000,2000,41.21628999710083,52.23913288116455,['mobilenet_v3_small'],n01924916,flatworm,1.0,weighted_majority,41216.34962502867,Skipped,2.0,greedy,True,flatworm,0.9997580647468568,5.277295918623467,True,,,5.301135861149572,,,,5.349173305384157,,,,5.595015741947449,,,,60.94899465526923,,,,8.825673801497366,
REQ-00019,5000,2000,63.73688983917236,29.957260608673096,"['resnet101', 'resnet50']",n01749939,green_mamba,1.0,weighted_majority,63737.16441588476,True,2.0,greedy,True,,,1.227053669056201,,,,1.2508936115823062,,,,1.2989310558168912,,green_mamba,0.8432155847549438,1.544773492380184,True,green_mamba,0.8645939826965332,2.301283267315416,True,,,41.99449148379442,
REQ-00033,5000,2000,45.56715393066406,50.313058614730835,['mobilenet_v3_small'],n01773549,barn_spider,1.0,weighted_majority,45567.35016708262,Skipped,2.0,greedy,True,barn_spider,0.5964229106903076,5.270928249006929,True,,,5.294768191533034,,,,5.342805635767619,,,,5.588648072330912,,,,60.9426269856527,,,,8.819306131880827,
REQ-00036,5000,2000,46.72120404243469,52.690422773361206,['mobilenet_v3_small'],n02027492,red-backed_sandpiper,1.0,weighted_majority,46721.393208019435,Skipped,2.0,greedy,True,red-backed_sandpiper,0.9554011225700378,5.290031257856542,True,,,5.313871200382647,,,,5.361908644617232,,,,5.607751081180525,,,,60.961729994502306,,,,8.838409140730441,
REQ-00012,5000,2000,79.24496006965637,21.788023710250854,"['vit_b_16', 'resnet101']",n01498041,stingray,1.0,weighted_majority,79245.28783303685,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,,,0.3638140234360962,,stingray,0.9983933568000792,1.0621307387609256,True,stingray,0.9191175699234008,0.4779888142100082,True
REQ-00040,5000,2000,44.057228088378906,57.0388548374176,['mobilenet_v3_small'],n02058221,albatross,1.0,weighted_majority,44057.36900004558,Skipped,2.0,greedy,True,albatross,0.985000729560852,5.087800565279991,True,,,5.1444848293662995,,,,5.1925222736008845,,,,5.438364710164177,,,,11.41440323546609,,,,8.669022769714093,
REQ-00041,5000,2000,43.70089793205261,57.4408597946167,['mobilenet_v3_small'],n01924916,sea_slug,1.0,weighted_majority,43700.96354209818,Skipped,2.0,greedy,False,sea_slug,0.8096557259559631,5.127012556456732,False,,,5.150852498982837,,,,5.198889943217422,,,,5.444732379780714,,,,11.420770905082628,,,,8.67539043933063,
REQ-00042,5000,2000,43.80322790145874,57.58335280418396,['mobilenet_v3_small'],n01622779,great_grey_owl,1.0,weighted_majority,43803.39037487283,Skipped,2.0,greedy,True,great_grey_owl,0.9999489784240724,5.133380226073269,True,,,5.157220168599375,,,,5.205257612833959,,,,5.451100049397252,,,,11.427138574699164,,,,8.68175810894717,
REQ-00035,5000,2000,49.36469292640686,52.59022283554077,['mobilenet_v3_small'],n01608432,kite,1.0,weighted_majority,49364.76912512444,Skipped,2.0,greedy,True,kite,0.6714696288108826,5.283663588240005,True,,,5.30750353076611,,,,5.355540975000695,,,,5.601383411563988,,,,60.955362324885776,,,,8.832041471113904,
REQ-00043,5000,2000,44.46193718910217,57.92608165740967,['mobilenet_v3_small'],n01883070,wombat,1.0,weighted_majority,44462.015124969184,Skipped,2.0,greedy,True,wombat,0.6932717561721802,5.1397478956898075,True,,,5.163587838215912,,,,5.211625282450497,,,,5.45746771901379,,,,11.433506244315703,,,,8.688125778563705,
REQ-00037,5000,2000,49.23622512817383,53.55996870994568,['mobilenet_v3_small'],n02027492,red-backed_sandpiper,1.0,weighted_majority,49236.22462502681,Skipped,2.0,greedy,True,red-backed_sandpiper,0.9502414464950562,5.2963989274730805,True,,,5.320238869999185,,,,5.3682763142337695,,,,5.614118750797062,,,,60.96809766411885,,,,8.84477681034698,
REQ-00039,5000,2000,49.00422811508179,56.536932706832886,['mobilenet_v3_small'],n01494475,hammerhead,1.0,weighted_majority,49004.197290865704,Skipped,2.0,greedy,True,hammerhead,0.3395352959632873,5.177319698468259,True,,,5.201159640994364,,,,5.249197085228949,,,,5.495039521792242,,,,9.135119997170934,,,,8.725697581342157,
REQ-00044,5000,2000,52.371535778045654,58.69525194168091,['mobilenet_v3_small'],n01728572,thunder_snake,1.0,weighted_majority,52371.62345810793,Skipped,2.0,greedy,True,thunder_snake,0.9053438305854796,5.146115565306345,True,,,5.16995550783245,,,,5.217992952067035,,,,5.4638353886303275,,,,11.43987391393224,,,,8.694493448180243,
REQ-00014,5000,2000,85.10495734214783,26.300996780395508,"['resnet101', 'resnet50']",n01734418,king_snake,1.0,weighted_majority,85105.34829203971,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,king_snake,0.9823651909828186,0.3638140234360962,True,king_snake,0.9949814677238464,1.0621307387609256,True,,,37.702015246280006,
REQ-00045,5000,2000,50.85114622116089,61.7610456943512,['mobilenet_v3_small'],n01614925,bald_eagle,1.0,weighted_majority,50851.25512490049,Skipped,2.0,greedy,True,bald_eagle,0.9986067414283752,5.08944075367828,True,,,5.113280696204385,,,,5.16131814043897,,,,5.407160577002263,,,,14.726355880568406,,,,8.63781863655218,
REQ-00013,5000,2000,90.96481728553772,23.792274951934814,"['resnet101', 'resnet50']",n02077923,sea_lion,0.8523149730674262,weighted_majority,90965.10499995202,True,2.0,greedy,True,,,0.0705341865216505,,,,0.0925402873149783,,,,0.1368825435315185,,plastic_bag,0.1584202200174331,0.3638140234360962,False,sea_lion,0.9142695665359496,1.0621307387609256,True,,,37.702015246280006,
REQ-00016,5000,2000,91.32846403121948,26.599543809890747,"['resnet101', 'resnet50']",n01985128,crayfish,1.0,weighted_majority,91328.85116687976,True,2.0,greedy,True,,,1.227053669056432,,,,1.250893611582537,,,,1.298931055817122,,crayfish,0.9662060737609864,1.5447734923804148,True,crayfish,0.7126740217208862,2.3012832673156467,True,,,41.994491483794654,
REQ-00046,5000,2000,55.62959694862366,65.16690468788147,['mobilenet_v3_small'],n02058221,albatross,1.0,weighted_majority,55629.66049998067,Skipped,2.0,greedy,True,albatross,0.9683358073234558,5.032765942050214,True,,,5.056605884576319,,,,5.104643328810904,,,,5.350485765374197,,,,60.704464678695985,,,,9.217174033096878,
REQ-00047,5000,2000,55.20664405822754,66.6126856803894,['mobilenet_v3_small'],n01924916,flatworm,1.0,weighted_majority,55206.768500152975,Skipped,2.0,greedy,True,flatworm,0.9994962215423584,5.039133611666752,True,,,5.062973554192857,,,,5.111010998427442,,,,5.356853434990735,,,,60.71083234831252,,,,9.223541702713415,
REQ-00049,5000,2000,55.335411071777344,68.32893371582031,['mobilenet_v3_small'],n01833805,hummingbird,1.0,weighted_majority,55335.553125012666,Skipped,2.0,greedy,True,hummingbird,0.99877268075943,5.100215816197679,True,,,5.097990020596963,,,,5.146027464831548,,,,5.39186990139484,,,,20.535740296626155,,,,9.25855816911752,
REQ-00020,5000,2000,93.11042404174805,30.63373970985413,"['vit_b_16', 'resnet101']",n01729322,hognose_snake,1.0,weighted_majority,93110.72366684677,True,2.0,greedy,True,,,1.2270536690561855,,,,1.2508936115822908,,,,1.2989310558168758,,,,1.5447734923801686,,hognose_snake,0.3987927436828613,2.3012832673154,True,hognose_snake,0.8659936785697937,2.732416452512489,True
REQ-00052,5000,2000,53.82301211357117,70.3081636428833,['mobilenet_v3_small'],n01806143,peacock,1.0,weighted_majority,53817.14112497866,Skipped,2.0,greedy,True,peacock,0.9984265565872192,5.253285326302777,True,,,5.127535466387923,,,,5.175572910622508,,,,5.4214153471858,,,,20.565285742417117,,,,9.28810361490848,
REQ-00053,5000,2000,53.8523268699646,70.62918090820312,['mobilenet_v3_small'],n01560419,bulbul,1.0,weighted_majority,53852.55541582592,Skipped,2.0,greedy,True,bulbul,0.9957369565963744,5.272118812789395,True,,,5.14636895287454,,,,5.194406397109125,,,,5.440248833672418,,,,20.58411922890373,,,,9.306937101395098,
